ds,hierarchy_2_code,item_id,y
2021-05-07,61,494937,2.0
2021-05-07,15,1394,0.0
2021-05-07,15,376635,7.0
2021-05-08,60,937937,21.0
2021-05-08,82,955764,1.0
2021-05-08,101,3935,1.0
2021-05-08,15,1403,188.0
2021-05-08,82,1138428,1.0
2021-05-08,101,3906,1.0
2021-05-08,54,945593,1.0
2021-05-08,82,1078620,2.0
2021-05-08,43,17269,3.0
2021-05-08,15,971991,46.0
2021-05-08,72,977410,4.0
2021-05-08,71,440500,43.0
2021-05-08,61,494937,7.0
2021-05-08,15,1394,0.0
2021-05-08,15,376635,36.0
2021-05-09,60,937937,7.0
2021-05-09,82,955764,1.0
2021-05-09,101,3935,0.0
2021-05-09,15,1403,53.0
2021-05-09,82,1138428,2.0
2021-05-09,101,3906,3.0
2021-05-09,54,945593,5.0
2021-05-09,82,1078620,0.0
2021-05-09,43,17269,1.0
2021-05-09,15,971991,11.0
2021-05-09,72,977410,2.0
2021-05-09,71,440500,4.0
2021-05-09,61,494937,1.0
2021-05-09,15,1394,0.0
2021-05-09,15,376635,22.0
2021-05-10,60,937937,16.0
2021-05-10,82,955764,0.0
2021-05-10,101,3935,1.0
2021-05-10,15,1403,93.0
2021-05-10,82,1138428,1.0
2021-05-10,101,3906,3.0
2021-05-10,54,945593,2.0
2021-05-10,82,1078620,0.0
2021-05-10,43,17269,4.0
2021-05-10,15,971991,18.0
2021-05-10,72,977410,8.0
2021-05-10,71,440500,8.0
2021-05-10,61,494937,9.0
2021-05-10,15,1394,1.755
2021-05-10,15,376635,3.0
2021-05-11,60,937937,16.0
2021-05-11,82,955764,1.0
2021-05-11,101,3935,3.0
2021-05-11,15,1403,155.0
2021-05-11,82,1138428,0.0
2021-05-11,101,3906,0.0
2021-05-11,54,945593,2.0
2021-05-11,82,1078620,2.0
2021-05-11,43,17269,1.0
2021-05-11,15,971991,23.0
2021-05-11,72,977410,19.0
2021-05-11,71,440500,21.0
2021-05-11,61,494937,4.0
2021-05-11,15,1394,0.0
2021-05-11,15,376635,11.0
2021-05-12,60,937937,16.0
2021-05-12,82,955764,2.0
2021-05-12,101,3935,2.0
2021-05-12,15,1403,77.0
2021-05-12,82,1138428,0.0
2021-05-12,101,3906,0.0
2021-05-12,54,945593,0.0
2021-05-12,82,1078620,0.0
2021-05-12,43,17269,3.0
2021-05-12,15,971991,25.0
2021-05-12,72,977410,8.0
2021-05-12,71,440500,31.0
2021-05-12,61,494937,3.0
2021-05-12,15,1394,0.0
2021-05-12,15,376635,6.0
2021-05-13,60,937937,12.0
2021-05-13,82,955764,5.0
2021-05-13,101,3935,0.0
2021-05-13,15,1403,105.0
2021-05-13,82,1138428,2.0
2021-05-13,101,3906,1.0
2021-05-13,54,945593,4.0
2021-05-13,82,1078620,0.0
2021-05-13,43,17269,0.0
2021-05-13,15,971991,31.0
2021-05-13,72,977410,8.0
2021-05-13,71,440500,27.0
2021-05-13,61,494937,9.0
2021-05-13,15,1394,0.0
2021-05-13,15,376635,8.0
2021-05-14,60,937937,14.0
2021-05-14,82,955764,2.0
2021-05-14,101,3935,0.0
2021-05-14,15,1403,119.0
2021-05-14,82,1138428,1.0
2021-05-14,101,3906,2.0
2021-05-14,54,945593,3.0
2021-05-14,82,1078620,2.0
2021-05-14,43,17269,1.0
2021-05-14,15,971991,13.0
2021-05-14,72,977410,12.0
2021-05-14,71,440500,35.0
2021-05-14,61,494937,4.0
2021-05-14,15,1394,0.0
2021-05-14,15,376635,6.0
2021-05-15,60,937937,20.0
2021-05-15,82,955764,6.0
2021-05-15,101,3935,0.0
2021-05-15,15,1403,245.0
2021-05-15,82,1138428,1.0
2021-05-15,101,3906,0.0
2021-05-15,54,945593,7.0
2021-05-15,82,1078620,1.0
2021-05-15,43,17269,3.0
2021-05-15,15,971991,35.0
2021-05-15,72,977410,10.0
2021-05-15,71,440500,37.0
2021-05-15,61,494937,8.0
2021-05-15,15,1394,0.0
2021-05-15,15,376635,15.0
2021-05-16,60,937937,16.0
2021-05-16,82,955764,1.0
2021-05-16,101,3935,1.0
2021-05-16,15,1403,165.0
2021-05-16,82,1138428,2.0
2021-05-16,101,3906,10.0
2021-05-16,54,945593,0.0
2021-05-16,82,1078620,0.0
2021-05-16,43,17269,0.0
2021-05-16,15,971991,6.0
2021-05-16,72,977410,1.0
2021-05-16,71,440500,3.0
2021-05-16,61,494937,5.0
2021-05-16,15,1394,0.0
2021-05-16,15,376635,13.0
2021-05-17,60,937937,8.0
2021-05-17,82,955764,3.0
2021-05-17,101,3935,1.0
2021-05-17,15,1403,176.0
2021-05-17,82,1138428,1.0
2021-05-17,101,3906,4.0
2021-05-17,54,945593,7.0
2021-05-17,82,1078620,0.0
2021-05-17,43,17269,0.0
2021-05-17,15,971991,15.0
2021-05-17,72,977410,2.0
2021-05-17,71,440500,21.0
2021-05-17,61,494937,4.0
2021-05-17,15,1394,0.0
2021-05-17,15,376635,6.0
2021-05-18,60,937937,15.0
2021-05-18,82,955764,1.0
2021-05-18,101,3935,0.0
2021-05-18,15,1403,114.0
2021-05-18,82,1138428,0.0
2021-05-18,101,3906,0.0
2021-05-18,54,945593,2.0
2021-05-18,82,1078620,4.0
2021-05-18,43,17269,0.0
2021-05-18,15,971991,13.0
2021-05-18,72,977410,0.0
2021-05-18,71,440500,28.0
2021-05-18,61,494937,6.0
2021-05-18,15,1394,0.0
2021-05-18,15,376635,5.0
2021-05-19,60,937937,15.0
2021-05-19,82,955764,2.0
2021-05-19,101,3935,1.0
2021-05-19,15,1403,74.0
2021-05-19,82,1138428,0.0
2021-05-19,101,3906,1.0
2021-05-19,54,945593,1.0
2021-05-19,82,1078620,0.0
2021-05-19,43,17269,0.0
2021-05-19,15,971991,30.0
2021-05-19,72,977410,11.0
2021-05-19,71,440500,14.0
2021-05-19,61,494937,0.0
2021-05-19,15,1394,0.0
2021-05-19,15,376635,3.0
2021-05-20,60,937937,20.0
2021-05-20,82,955764,2.0
2021-05-20,101,3935,2.0
2021-05-20,15,1403,63.0
2021-05-20,82,1138428,0.0
2021-05-20,101,3906,3.0
2021-05-20,54,945593,2.0
2021-05-20,82,1078620,0.0
2021-05-20,43,17269,0.0
2021-05-20,15,971991,41.0
2021-05-20,72,977410,18.0
2021-05-20,71,440500,26.0
2021-05-20,61,494937,3.0
2021-05-20,15,1394,0.0
2021-05-20,15,376635,5.0
2021-05-21,60,937937,22.0
2021-05-21,82,955764,2.0
2021-05-21,101,3935,0.0
2021-05-21,15,1403,157.0
2021-05-21,82,1138428,5.0
2021-05-21,101,3906,1.0
2021-05-21,54,945593,8.0
2021-05-21,82,1078620,2.0
2021-05-21,43,17269,1.0
2021-05-21,15,971991,17.0
2021-05-21,72,977410,11.0
2021-05-21,71,440500,35.0
2021-05-21,61,494937,2.0
2021-05-21,15,1394,0.0
2021-05-21,15,376635,5.0
2021-05-22,60,937937,34.0
2021-05-22,82,955764,8.0
2021-05-22,101,3935,1.0
2021-05-22,15,1403,176.0
2021-05-22,82,1138428,2.0
2021-05-22,101,3906,2.0
2021-05-22,54,945593,3.0
2021-05-22,82,1078620,1.0
2021-05-22,43,17269,0.0
2021-05-22,15,971991,37.0
2021-05-22,72,977410,13.0
2021-05-22,71,440500,40.0
2021-05-22,61,494937,3.0
2021-05-22,15,1394,0.0
2021-05-22,15,376635,21.0
2021-05-23,60,937937,12.0
2021-05-23,82,955764,3.0
2021-05-23,101,3935,0.0
2021-05-23,15,1403,117.0
2021-05-23,82,1138428,0.0
2021-05-23,101,3906,0.0
2021-05-23,54,945593,3.0
2021-05-23,82,1078620,0.0
2021-05-23,43,17269,1.0
2021-05-23,15,971991,12.0
2021-05-23,72,977410,8.0
2021-05-23,71,440500,13.0
2021-05-23,61,494937,2.0
2021-05-23,15,1394,0.0
2021-05-23,15,376635,9.0
2021-05-24,60,937937,29.0
2021-05-24,82,955764,1.0
2021-05-24,101,3935,2.0
2021-05-24,15,1403,153.0
2021-05-24,82,1138428,2.0
2021-05-24,101,3906,0.0
2021-05-24,54,945593,4.0
2021-05-24,82,1078620,0.0
2021-05-24,43,17269,1.0
2021-05-24,15,971991,16.0
2021-05-24,72,977410,3.0
2021-05-24,71,440500,15.0
2021-05-24,61,494937,10.0
2021-05-24,15,1394,0.0
2021-05-24,15,376635,5.0
2021-05-25,60,937937,14.0
2021-05-25,82,955764,1.0
2021-05-25,101,3935,2.0
2021-05-25,15,1403,157.0
2021-05-25,82,1138428,0.0
2021-05-25,101,3906,3.0
2021-05-25,54,945593,4.0
2021-05-25,82,1078620,0.0
2021-05-25,43,17269,1.0
2021-05-25,15,971991,6.0
2021-05-25,72,977410,2.0
2021-05-25,71,440500,25.0
2021-05-25,61,494937,5.0
2021-05-25,15,1394,0.0
2021-05-25,15,376635,6.0
2021-05-26,60,937937,22.0
2021-05-26,82,955764,2.0
2021-05-26,101,3935,1.0
2021-05-26,15,1403,102.0
2021-05-26,82,1138428,0.0
2021-05-26,101,3906,1.0
2021-05-26,54,945593,3.0
2021-05-26,82,1078620,1.0
2021-05-26,43,17269,1.0
2021-05-26,15,971991,14.0
2021-05-26,72,977410,6.0
2021-05-26,71,440500,19.0
2021-05-26,61,494937,5.0
2021-05-26,15,1394,0.0
2021-05-26,15,376635,5.0
2021-05-27,60,937937,11.0
2021-05-27,82,955764,10.0
2021-05-27,101,3935,0.0
2021-05-27,15,1403,125.0
2021-05-27,82,1138428,1.0
2021-05-27,101,3906,3.0
2021-05-27,54,945593,1.0
2021-05-27,82,1078620,0.0
2021-05-27,43,17269,1.0
2021-05-27,15,971991,23.0
2021-05-27,72,977410,33.0
2021-05-27,71,440500,34.0
2021-05-27,61,494937,7.0
2021-05-27,15,1394,0.0
2021-05-27,15,376635,4.0
2021-05-28,60,937937,14.0
2021-05-28,82,955764,2.0
2021-05-28,101,3935,0.0
2021-05-28,15,1403,91.0
2021-05-28,82,1138428,0.0
2021-05-28,101,3906,3.0
2021-05-28,54,945593,3.0
2021-05-28,82,1078620,1.0
2021-05-28,43,17269,2.0
2021-05-28,15,971991,18.0
2021-05-28,72,977410,13.0
2021-05-28,71,440500,18.0
2021-05-28,61,494937,4.0
2021-05-28,15,1394,0.0
2021-05-28,15,376635,7.0
2021-05-29,60,937937,18.0
2021-05-29,82,955764,3.0
2021-05-29,101,3935,0.0
2021-05-29,15,1403,83.0
2021-05-29,82,1138428,3.0
2021-05-29,101,3906,3.0
2021-05-29,54,945593,1.0
2021-05-29,82,1078620,0.0
2021-05-29,43,17269,1.0
2021-05-29,15,971991,19.0
2021-05-29,72,977410,10.0
2021-05-29,71,440500,41.0
2021-05-29,61,494937,10.0
2021-05-29,15,1394,0.0
2021-05-29,15,376635,15.0
2021-05-30,60,937937,13.0
2021-05-30,82,955764,2.0
2021-05-30,101,3935,0.0
2021-05-30,15,1403,35.0
2021-05-30,82,1138428,2.0
2021-05-30,101,3906,0.0
2021-05-30,54,945593,1.0
2021-05-30,82,1078620,2.0
2021-05-30,43,17269,0.0
2021-05-30,15,971991,13.0
2021-05-30,72,977410,4.0
2021-05-30,71,440500,10.0
2021-05-30,61,494937,2.0
2021-05-30,15,1394,0.0
2021-05-30,15,376635,7.0
2021-05-31,60,937937,23.0
2021-05-31,82,955764,1.0
2021-05-31,101,3935,0.0
2021-05-31,15,1403,86.0
2021-05-31,82,1138428,0.0
2021-05-31,101,3906,0.0
2021-05-31,54,945593,4.0
2021-05-31,82,1078620,1.0
2021-05-31,43,17269,0.0
2021-05-31,15,971991,19.0
2021-05-31,72,977410,13.0
2021-05-31,71,440500,32.0
2021-05-31,61,494937,7.0
2021-05-31,15,1394,0.0
2021-05-31,15,376635,4.0
2021-06-01,60,937937,27.0
2021-06-01,82,955764,2.0
2021-06-01,101,3935,0.0
2021-06-01,15,1403,55.0
2021-06-01,82,1138428,1.0
2021-06-01,101,3906,0.0
2021-06-01,54,945593,9.0
2021-06-01,82,1078620,1.0
2021-06-01,43,17269,5.0
2021-06-01,15,971991,11.0
2021-06-01,72,977410,4.0
2021-06-01,71,440500,12.0
2021-06-01,61,494937,9.0
2021-06-01,15,1394,0.0
2021-06-01,15,376635,6.0
2021-06-02,60,937937,8.0
2021-06-02,82,955764,5.0
2021-06-02,101,3935,0.0
2021-06-02,15,1403,122.0
2021-06-02,82,1138428,1.0
2021-06-02,101,3906,3.0
2021-06-02,54,945593,2.0
2021-06-02,82,1078620,1.0
2021-06-02,43,17269,3.0
2021-06-02,15,971991,19.0
2021-06-02,72,977410,2.0
2021-06-02,71,440500,26.0
2021-06-02,61,494937,3.0
2021-06-02,15,1394,0.0
2021-06-02,15,376635,9.0
2021-06-03,60,937937,31.0
2021-06-03,82,955764,1.0
2021-06-03,101,3935,2.0
2021-06-03,15,1403,129.0
2021-06-03,82,1138428,0.0
2021-06-03,101,3906,4.0
2021-06-03,54,945593,2.0
2021-06-03,82,1078620,0.0
2021-06-03,43,17269,5.0
2021-06-03,15,971991,51.0
2021-06-03,72,977410,31.0
2021-06-03,71,440500,47.0
2021-06-03,61,494937,6.0
2021-06-03,15,1394,0.0
2021-06-03,15,376635,6.0
2021-06-04,60,937937,36.0
2021-06-04,82,955764,4.0
2021-06-04,101,3935,3.0
2021-06-04,15,1403,269.0
2021-06-04,82,1138428,3.0
2021-06-04,101,3906,5.0
2021-06-04,54,945593,5.0
2021-06-04,82,1078620,5.0
2021-06-04,43,17269,1.0
2021-06-04,15,971991,26.0
2021-06-04,72,977410,20.0
2021-06-04,71,440500,43.0
2021-06-04,61,494937,8.0
2021-06-04,15,1394,0.0
2021-06-04,15,376635,7.0
2021-06-05,60,937937,34.0
2021-06-05,82,955764,1.0
2021-06-05,101,3935,0.0
2021-06-05,15,1403,214.0
2021-06-05,82,1138428,7.0
2021-06-05,101,3906,2.0
2021-06-05,54,945593,7.0
2021-06-05,82,1078620,2.0
2021-06-05,43,17269,1.0
2021-06-05,15,971991,17.0
2021-06-05,72,977410,19.0
2021-06-05,71,440500,65.0
2021-06-05,61,494937,7.0
2021-06-05,15,1394,0.0
2021-06-05,15,376635,39.0
2021-06-06,60,937937,24.0
2021-06-06,82,955764,0.0
2021-06-06,101,3935,0.0
2021-06-06,15,1403,56.0
2021-06-06,82,1138428,3.0
2021-06-06,101,3906,2.0
2021-06-06,54,945593,2.0
2021-06-06,82,1078620,0.0
2021-06-06,43,17269,2.0
2021-06-06,15,971991,5.0
2021-06-06,72,977410,4.0
2021-06-06,71,440500,22.0
2021-06-06,61,494937,4.0
2021-06-06,15,1394,0.0
2021-06-06,15,376635,6.0
2021-06-07,60,937937,20.0
2021-06-07,82,955764,0.0
2021-06-07,101,3935,0.0
2021-06-07,15,1403,46.0
2021-06-07,82,1138428,2.0
2021-06-07,101,3906,0.0
2021-06-07,54,945593,3.0
2021-06-07,82,1078620,1.0
2021-06-07,43,17269,1.0
2021-06-07,15,971991,18.0
2021-06-07,72,977410,16.0
2021-06-07,71,440500,13.0
2021-06-07,61,494937,9.0
2021-06-07,15,1394,0.0
2021-06-07,15,376635,4.0
2021-06-08,60,937937,21.0
2021-06-08,82,955764,1.0
2021-06-08,101,3935,1.0
2021-06-08,15,1403,45.0
2021-06-08,82,1138428,3.0
2021-06-08,101,3906,0.0
2021-06-08,54,945593,2.0
2021-06-08,82,1078620,0.0
2021-06-08,43,17269,2.0
2021-06-08,15,971991,26.0
2021-06-08,72,977410,10.0
2021-06-08,71,440500,13.0
2021-06-08,61,494937,5.0
2021-06-08,15,1394,0.0
2021-06-08,15,376635,8.0
2021-06-09,60,937937,15.0
2021-06-09,82,955764,5.0
2021-06-09,101,3935,0.0
2021-06-09,15,1403,86.0
2021-06-09,82,1138428,1.0
2021-06-09,101,3906,1.0
2021-06-09,54,945593,2.0
2021-06-09,82,1078620,0.0
2021-06-09,43,17269,1.0
2021-06-09,15,971991,40.0
2021-06-09,72,977410,22.0
2021-06-09,71,440500,11.0
2021-06-09,61,494937,5.0
2021-06-09,15,1394,0.0
2021-06-09,15,376635,4.0
2021-06-10,60,937937,13.0
2021-06-10,82,955764,1.0
2021-06-10,101,3935,1.0
2021-06-10,15,1403,47.0
2021-06-10,82,1138428,0.0
2021-06-10,101,3906,0.0
2021-06-10,54,945593,2.0
2021-06-10,82,1078620,0.0
2021-06-10,43,17269,2.0
2021-06-10,15,971991,16.0
2021-06-10,72,977410,5.0
2021-06-10,71,440500,27.0
2021-06-10,61,494937,2.0
2021-06-10,15,1394,0.0
2021-06-10,15,376635,9.0
2021-06-11,60,937937,8.0
2021-06-11,82,955764,1.0
2021-06-11,101,3935,0.0
2021-06-11,15,1403,123.0
2021-06-11,82,1138428,0.0
2021-06-11,101,3906,3.0
2021-06-11,54,945593,9.0
2021-06-11,82,1078620,0.0
2021-06-11,43,17269,1.0
2021-06-11,15,971991,7.0
2021-06-11,72,977410,10.0
2021-06-11,71,440500,41.0
2021-06-11,61,494937,5.0
2021-06-11,15,1394,0.0
2021-06-11,15,376635,6.0
2021-06-12,60,937937,23.0
2021-06-12,82,955764,2.0
2021-06-12,101,3935,3.0
2021-06-12,15,1403,219.0
2021-06-12,82,1138428,5.0
2021-06-12,101,3906,0.0
2021-06-12,54,945593,4.0
2021-06-12,82,1078620,0.0
2021-06-12,43,17269,2.0
2021-06-12,15,971991,31.0
2021-06-12,72,977410,15.0
2021-06-12,71,440500,30.0
2021-06-12,61,494937,4.0
2021-06-12,15,1394,0.0
2021-06-12,15,376635,24.0
2021-06-13,60,937937,9.0
2021-06-13,82,955764,2.0
2021-06-13,101,3935,0.0
2021-06-13,15,1403,67.0
2021-06-13,82,1138428,0.0
2021-06-13,101,3906,0.0
2021-06-13,54,945593,0.0
2021-06-13,82,1078620,0.0
2021-06-13,43,17269,1.0
2021-06-13,15,971991,8.0
2021-06-13,72,977410,8.0
2021-06-13,71,440500,5.0
2021-06-13,61,494937,0.0
2021-06-13,15,1394,0.0
2021-06-13,15,376635,4.0
2021-06-14,60,937937,17.0
2021-06-14,82,955764,2.0
2021-06-14,101,3935,0.0
2021-06-14,15,1403,96.0
2021-06-14,82,1138428,1.0
2021-06-14,101,3906,1.0
2021-06-14,54,945593,2.0
2021-06-14,82,1078620,0.0
2021-06-14,43,17269,0.0
2021-06-14,15,971991,16.0
2021-06-14,72,977410,8.0
2021-06-14,71,440500,24.0
2021-06-14,61,494937,7.0
2021-06-14,15,1394,0.0
2021-06-14,15,376635,6.0
2021-06-15,60,937937,11.0
2021-06-15,82,955764,3.0
2021-06-15,101,3935,0.0
2021-06-15,15,1403,127.0
2021-06-15,82,1138428,1.0
2021-06-15,101,3906,2.0
2021-06-15,54,945593,0.0
2021-06-15,82,1078620,1.0
2021-06-15,43,17269,1.0
2021-06-15,15,971991,31.0
2021-06-15,72,977410,18.0
2021-06-15,71,440500,27.0
2021-06-15,61,494937,4.0
2021-06-15,15,1394,0.0
2021-06-15,15,376635,7.0
2021-06-16,60,937937,10.0
2021-06-16,82,955764,0.0
2021-06-16,101,3935,2.0
2021-06-16,15,1403,173.0
2021-06-16,82,1138428,0.0
2021-06-16,101,3906,2.0
2021-06-16,54,945593,6.0
2021-06-16,82,1078620,1.0
2021-06-16,43,17269,1.0
2021-06-16,15,971991,29.0
2021-06-16,72,977410,8.0
2021-06-16,71,440500,45.0
2021-06-16,61,494937,2.0
2021-06-16,15,1394,0.0
2021-06-16,15,376635,4.0
2021-06-17,60,937937,11.0
2021-06-17,82,955764,3.0
2021-06-17,101,3935,2.0
2021-06-17,15,1403,196.0
2021-06-17,82,1138428,1.0
2021-06-17,101,3906,3.0
2021-06-17,54,945593,3.0
2021-06-17,82,1078620,0.0
2021-06-17,43,17269,1.0
2021-06-17,15,971991,24.0
2021-06-17,72,977410,18.0
2021-06-17,71,440500,48.0
2021-06-17,61,494937,2.0
2021-06-17,15,1394,0.0
2021-06-17,15,376635,5.0
2021-06-18,60,937937,10.0
2021-06-18,82,955764,5.0
2021-06-18,101,3935,3.0
2021-06-18,15,1403,175.0
2021-06-18,82,1138428,2.0
2021-06-18,101,3906,1.0
2021-06-18,54,945593,4.0
2021-06-18,82,1078620,3.0
2021-06-18,43,17269,0.0
2021-06-18,15,971991,20.0
2021-06-18,72,977410,6.0
2021-06-18,71,440500,37.0
2021-06-18,61,494937,3.0
2021-06-18,15,1394,0.0
2021-06-18,15,376635,9.0
2021-06-19,60,937937,19.0
2021-06-19,82,955764,2.0
2021-06-19,101,3935,2.0
2021-06-19,15,1403,264.0
2021-06-19,82,1138428,1.0
2021-06-19,101,3906,0.0
2021-06-19,54,945593,6.0
2021-06-19,82,1078620,1.0
2021-06-19,43,17269,2.0
2021-06-19,15,971991,48.0
2021-06-19,72,977410,3.0
2021-06-19,71,440500,63.0
2021-06-19,61,494937,5.0
2021-06-19,15,1394,0.0
2021-06-19,15,376635,31.0
2021-06-20,60,937937,5.0
2021-06-20,82,955764,1.0
2021-06-20,101,3935,0.0
2021-06-20,15,1403,34.0
2021-06-20,82,1138428,0.0
2021-06-20,101,3906,2.0
2021-06-20,54,945593,0.0
2021-06-20,82,1078620,0.0
2021-06-20,43,17269,0.0
2021-06-20,15,971991,8.0
2021-06-20,72,977410,0.0
2021-06-20,71,440500,13.0
2021-06-20,61,494937,1.0
2021-06-20,15,1394,0.0
2021-06-20,15,376635,14.0
2021-06-21,60,937937,21.0
2021-06-21,82,955764,2.0
2021-06-21,101,3935,5.0
2021-06-21,15,1403,67.0
2021-06-21,82,1138428,4.0
2021-06-21,101,3906,2.0
2021-06-21,54,945593,1.0
2021-06-21,82,1078620,2.0
2021-06-21,43,17269,0.0
2021-06-21,15,971991,33.0
2021-06-21,72,977410,23.0
2021-06-21,71,440500,11.0
2021-06-21,61,494937,7.0
2021-06-21,15,1394,0.0
2021-06-21,15,376635,3.0
2021-06-22,60,937937,7.0
2021-06-22,82,955764,4.0
2021-06-22,101,3935,1.0
2021-06-22,15,1403,96.0
2021-06-22,82,1138428,3.0
2021-06-22,101,3906,2.0
2021-06-22,54,945593,2.0
2021-06-22,82,1078620,0.0
2021-06-22,43,17269,3.0
2021-06-22,15,971991,31.0
2021-06-22,72,977410,22.0
2021-06-22,71,440500,14.0
2021-06-22,61,494937,4.0
2021-06-22,15,1394,0.0
2021-06-22,15,376635,9.0
2021-06-23,60,937937,12.0
2021-06-23,82,955764,2.0
2021-06-23,101,3935,1.0
2021-06-23,15,1403,103.0
2021-06-23,82,1138428,5.0
2021-06-23,101,3906,9.0
2021-06-23,54,945593,2.0
2021-06-23,82,1078620,3.0
2021-06-23,43,17269,2.0
2021-06-23,15,971991,35.0
2021-06-23,72,977410,21.0
2021-06-23,71,440500,15.0
2021-06-23,61,494937,2.0
2021-06-23,15,1394,0.0
2021-06-23,15,376635,9.0
2021-06-24,60,937937,10.0
2021-06-24,82,955764,2.0
2021-06-24,101,3935,1.0
2021-06-24,15,1403,99.0
2021-06-24,82,1138428,4.0
2021-06-24,101,3906,15.0
2021-06-24,54,945593,2.0
2021-06-24,82,1078620,0.0
2021-06-24,43,17269,2.0
2021-06-24,15,971991,39.0
2021-06-24,72,977410,4.0
2021-06-24,71,440500,15.0
2021-06-24,61,494937,2.0
2021-06-24,15,1394,0.0
2021-06-24,15,376635,4.0
2021-06-25,60,937937,20.0
2021-06-25,82,955764,6.0
2021-06-25,101,3935,0.0
2021-06-25,15,1403,100.0
2021-06-25,82,1138428,1.0
2021-06-25,101,3906,5.0
2021-06-25,54,945593,6.0
2021-06-25,82,1078620,1.0
2021-06-25,43,17269,1.0
2021-06-25,15,971991,48.0
2021-06-25,72,977410,8.0
2021-06-25,71,440500,25.0
2021-06-25,61,494937,5.0
2021-06-25,15,1394,0.0
2021-06-25,15,376635,11.0
2021-06-26,60,937937,20.0
2021-06-26,82,955764,3.0
2021-06-26,101,3935,1.0
2021-06-26,15,1403,214.0
2021-06-26,82,1138428,0.0
2021-06-26,101,3906,1.0
2021-06-26,54,945593,4.0
2021-06-26,82,1078620,3.0
2021-06-26,43,17269,2.0
2021-06-26,15,971991,57.0
2021-06-26,72,977410,6.0
2021-06-26,71,440500,42.0
2021-06-26,61,494937,11.0
2021-06-26,15,1394,0.0
2021-06-26,15,376635,18.0
2021-06-27,60,937937,13.0
2021-06-27,82,955764,2.0
2021-06-27,101,3935,0.0
2021-06-27,15,1403,117.0
2021-06-27,82,1138428,5.0
2021-06-27,101,3906,2.0
2021-06-27,54,945593,0.0
2021-06-27,82,1078620,1.0
2021-06-27,43,17269,0.0
2021-06-27,15,971991,25.0
2021-06-27,72,977410,3.0
2021-06-27,71,440500,17.0
2021-06-27,61,494937,2.0
2021-06-27,15,1394,0.0
2021-06-27,15,376635,12.0
2021-06-28,60,937937,6.0
2021-06-28,82,955764,1.0
2021-06-28,101,3935,1.0
2021-06-28,15,1403,144.0
2021-06-28,82,1138428,3.0
2021-06-28,101,3906,0.0
2021-06-28,54,945593,1.0
2021-06-28,82,1078620,0.0
2021-06-28,43,17269,0.0
2021-06-28,15,971991,32.0
2021-06-28,72,977410,14.0
2021-06-28,71,440500,46.0
2021-06-28,61,494937,3.0
2021-06-28,15,1394,0.0
2021-06-28,15,376635,6.0
2021-06-29,60,937937,16.0
2021-06-29,82,955764,3.0
2021-06-29,101,3935,1.0
2021-06-29,15,1403,119.0
2021-06-29,82,1138428,3.0
2021-06-29,101,3906,0.0
2021-06-29,54,945593,1.0
2021-06-29,82,1078620,1.0
2021-06-29,43,17269,1.0
2021-06-29,15,971991,36.0
2021-06-29,72,977410,15.0
2021-06-29,71,440500,15.0
2021-06-29,61,494937,5.0
2021-06-29,15,1394,0.0
2021-06-29,15,376635,4.0
2021-06-30,60,937937,9.0
2021-06-30,82,955764,3.0
2021-06-30,101,3935,2.0
2021-06-30,15,1403,108.0
2021-06-30,82,1138428,4.0
2021-06-30,101,3906,0.0
2021-06-30,54,945593,6.0
2021-06-30,82,1078620,0.0
2021-06-30,43,17269,2.0
2021-06-30,15,971991,38.0
2021-06-30,72,977410,19.0
2021-06-30,71,440500,27.0
2021-06-30,61,494937,8.0
2021-06-30,15,1394,0.0
2021-06-30,15,376635,4.0
2021-07-01,60,937937,16.0
2021-07-01,82,955764,2.0
2021-07-01,101,3935,0.0
2021-07-01,15,1403,47.0
2021-07-01,82,1138428,1.0
2021-07-01,101,3906,0.0
2021-07-01,54,945593,2.0
2021-07-01,82,1078620,1.0
2021-07-01,43,17269,1.0
2021-07-01,15,971991,43.0
2021-07-01,72,977410,2.0
2021-07-01,71,440500,23.0
2021-07-01,61,494937,4.0
2021-07-01,15,1394,0.0
2021-07-01,15,376635,7.0
2021-07-02,60,937937,17.0
2021-07-02,82,955764,4.0
2021-07-02,101,3935,0.0
2021-07-02,15,1403,64.0
2021-07-02,82,1138428,3.0
2021-07-02,101,3906,3.0
2021-07-02,54,945593,0.0
2021-07-02,82,1078620,1.0
2021-07-02,43,17269,1.0
2021-07-02,15,971991,42.0
2021-07-02,72,977410,11.0
2021-07-02,71,440500,23.0
2021-07-02,61,494937,3.0
2021-07-02,15,1394,0.0
2021-07-02,15,376635,5.0
2021-07-03,60,937937,31.0
2021-07-03,82,955764,2.0
2021-07-03,101,3935,0.0
2021-07-03,15,1403,70.0
2021-07-03,82,1138428,1.0
2021-07-03,101,3906,0.0
2021-07-03,54,945593,10.0
2021-07-03,82,1078620,0.0
2021-07-03,43,17269,2.0
2021-07-03,15,971991,70.0
2021-07-03,72,977410,8.0
2021-07-03,71,440500,25.0
2021-07-03,61,494937,8.0
2021-07-03,15,1394,0.0
2021-07-03,15,376635,24.0
2021-07-04,60,937937,10.0
2021-07-04,82,955764,0.0
2021-07-04,101,3935,0.0
2021-07-04,15,1403,79.0
2021-07-04,82,1138428,0.0
2021-07-04,101,3906,0.0
2021-07-04,54,945593,1.0
2021-07-04,82,1078620,1.0
